label,text
MANIAC,8 6 4 8 6 0 0 0 2 3 1 0 0 8 0 2 0 6 2 B 0 4 2 0 4 0 1 0 7 0 B 0 2 6 2 4 4 2 2 0 8 7 9 0 0 2 0 8 0 4 8 4 0 0 2 0 8 8 8 8 2 2 2 0 2 4 6 4 2 0 0 0 8 9 7 0 0 2 0 8 0 6 8 B 0 6 2 0 6 0 9 0 3 0 B 0 2 6 2 4 6 6 2 0 4 8 4 6 4 2 4 0 0 6 0 2 0 4 0 8 6 2 6 4 6 8 6 0 0 8 0 B 0 2 0 B 4 8 4 6 4 2 4 0 0 6 0 2 0 4 0 8 6 2 6 4 6 8 6 0 0 6 0 6 0 6 0 6 8 8 B 4 7 4 1 3 6 4 2 0 0 0 2 0 8 6 6 8 2 4 4 0 2 6 6 4 2 0 0 0 8 8 B 4 7 4 1 3 6 4 2 0 0 4 2 0 4 0 1 0 7 0 B 0 2 2 6 6 4 4 2 0 B 6 3 2 A 8 7 0 0 6 0 4 0 6 4 2 B 0 7 8 A 2 3 0 0 4 0 6 0 4 6 2 B 0 3 2 A 8 7 0 0 8 0 2 0 6 4 2 B 4 7 8 A 2 3 0 7 1 7 1 9 3 B 
MANIAC,8 D 4 8 6 0 0 0 2 3 1 0 0 8 0 2 0 6 2 I 0 4 2 0 4 0 1 0 7 0 H 0 2 6 2 4 4 2 2 0 D 7 H 0 0 2 0 8 0 4 D 4 0 0 2 0 8 8 8 8 2 2 2 0 2 4 6 C 2 0 0 0 C 9 7 0 0 2 0 8 0 6 8 B 0 D 2 0 6 0 9 0 F 0 B 0 2 6 2 C 6 6 2 0 4 8 4 D 4 6 4 0 0 6 0 2 0 4 0 8 6 2 D 4 6 C 6 0 0 8 0 B 0 2 0 B C 8 4 D 4 6 4 0 0 6 0 2 0 4 0 8 6 2 D 4 6 C 6 0 0 D 0 D 0 D 0 D 8 8 B 4 7 4 1 3 D 4 2 0 0 0 2 0 8 6 6 8 2 C 0 0 2 6 6 4 2 0 0 0 8 8 B 4 G 4 I 3 6 4 2 0 0 C 2 0 4 0 1 0 7 0 J 0 2 2 6 6 4 4 2 0 B 6 3 2 A 8 I 0 0 6 0 4 0 6 4 2 B 0 G 8 A 2 3 0 0 4 0 6 0 4 D 2 B 0 3 2 J 8 7 0 0 8 0 2 0 6 4 2 B 4 7 8 J 2 3 0 7 1 7 E K 3 B 
MANIAC,8 6 2 0 8 4 2 0 4 2 8 0 6 2 4 0 8 6 2 0 8 4 2 0 4 2 8 0 6 2 4 0 8 0 6 0 8 6 8 0 2 0 4 0 2 4 2 0 8 0 8 4 2 4 2 0 8 0 8 6 2 6 2 0 8 4 2 8 2 4 6 0 8 0 4 0 8 2 6 0 8 8 4 0 4 2 6 0 4 8 B 0 0 6 6 0 8 6 2 8 2 6 4 0 8 0 4 0 8 2 6 0 8 8 4 0 4 2 6 0 6 8 B 0 0 4 4 0 8 0 4 0 4 0 6 0 8 0 2 0 8 4 6 0 4 0 6 0 8 0 6 0 2 0 2 0 4 8 2 0 8 0 4 0 4 0 6 0 8 0 2 0 8 4 6 0 4 0 6 0 8 0 6 0 2 0 2 0 4 2 8 0 8 8 8 0 2 2 2 0 8 6 8 2 4 8 2 0 0 0 0 0 B 0 0 0 4 2 6 2 0 2 2 0 8 0 0 0 2 0 B 0 7 0 4 2 8 6 2 0 2 4 6 0 6 8 2 0 2 2 2 2 2 0 4 0 9 0 0 0 2 0 B 0 A 0 7 0 2 0 2 0 8 0 2 0 3 0 9 0 8 0 8 0 2 0 B 0 8 0 0 0 2 0 B 0 9 0 6 8 2 4 2 0 2 6 4 0 4 2 8 0 6 6 6 6 6 0 2 0 7 0 0 0 2 0 B 0 A 0 B 0 8 4 8 0 4 2 4 0 2 6 2 0 6 8 6 0 8 0 B 0 8 0 2 0 8 4 2 0 4 0 8 0 6 2 4 0 8 0 6 0 8 6 8 0 2 0 4 0 2 4 2 0 8 0 8 4 2 4 2 0 6 0 6 0 0 2 4 0 4 4 6 0 2 2 4 2 8 8 6 0 0 2 4 0 2 2 6 0 3 0 4 0 4 8 B 0 0 4 4 0 8 2 6 0 8 8 6 8 2 2 4 0 4 2 8 0 8 2 4 0 6 8 6 0 8 4 2 8 2 4 6 0 4 8 8 0 8 0 2 0 8 6 2 8 2 6 4 0 8 8 0 0 B 0 1 0 8 0 B 0 0 8 8 0 8 6 2 0 8 0 2 0 8 0 9 0 6 8 2 0 6 6 0 0 8 0 4 0 8 0 6 0 0 8 2 0 4 8 4 8 4 8 2 0 8 0 6 0 A 0 B 
MANIAC,8 D 2 0 8 4 2 0 C 2 8 0 6 2 C 0 8 D 2 0 8 4 2 0 C 2 8 0 6 2 C 0 8 0 D 0 8 6 8 0 2 0 4 0 2 C 2 0 8 0 8 4 2 C 2 0 8 0 8 6 2 D 2 0 8 4 2 8 2 4 6 0 8 0 4 0 8 2 D 0 8 8 4 0 4 2 D 0 C 8 B 0 0 6 6 0 8 D 2 8 2 6 4 0 8 0 4 0 8 2 D 0 8 8 4 0 C 2 6 0 D 8 B 0 0 C 0 0 8 0 4 0 4 0 6 0 8 0 2 0 8 C 6 0 4 0 D 0 8 0 6 0 2 0 2 0 4 8 2 0 D 0 4 0 4 0 6 0 8 0 2 0 C 4 6 0 C 0 D 0 8 0 6 0 2 0 2 0 4 2 8 0 C 0 0 0 6 6 6 0 8 D 8 6 C 8 2 0 0 0 0 0 B 0 0 0 C 2 6 2 0 2 2 0 C 0 0 0 8 0 B 0 K 0 4 2 C 6 2 0 2 4 6 0 D 8 2 0 2 2 2 2 2 0 4 0 9 0 0 0 2 0 I 0 A 0 I 0 2 0 2 0 8 0 2 0 3 0 9 0 C 0 C 0 2 0 B 0 8 0 0 0 2 0 B 0 K 0 6 C 2 4 2 0 8 6 C 0 4 2 8 0 6 6 6 6 6 0 2 0 I 0 0 0 2 0 B 0 A 0 B 0 8 C 8 0 4 2 4 0 2 6 2 0 D 8 D 0 C 0 B 0 8 0 2 0 8 4 2 0 C 0 8 0 6 2 4 0 8 0 6 0 8 6 8 0 2 0 4 0 2 C 2 0 8 0 8 C 2 4 2 0 6 0 6 0 0 2 4 0 C 0 6 0 2 2 4 2 8 8 6 0 0 2 4 0 2 2 6 0 J 0 4 0 4 8 H 0 0 4 4 0 8 2 6 0 8 8 D 8 6 6 4 0 4 2 8 0 8 2 C 0 6 8 6 0 8 4 2 C 2 4 6 0 4 8 8 0 D 0 2 0 8 D 2 8 2 6 4 0 8 8 0 0 B 0 F 0 8 0 B 0 0 8 8 0 8 D 2 0 8 0 2 0 8 0 K 0 6 C 2 0 6 6 0 0 8 0 4 0 8 0 6 0 0 8 2 0 C 8 4 D C 8 2 0 8 0 6 0 A 0 M 
ANOTHER,6 0 0 0 6 0 0 0 2 0 0 0 2 0 6 0 2 0 4 0 2 0 8 0 6 0 4 0 2 0 6 0 2 0 8 0 4 0 A 0 B 0 A 0 B 0 8 0 8 0 6 0 2 0 4 0 4 0 2 0 6 0 8 0 0 0 8 0 0 0 9 0 1 0 6 4 2 0 6 0 2 0 8 0 4 0 6 0 2 0 8 0 4 0 6 2 4 0 6 2 4 0 6 4 6 4 6 2 4 0 3 2 2 0 B 0 0 0 7 8 8 0 B 0 0 0 9 6 6 0 1 4 4 0 3 0 1 0 B 0 0 0 4 0 1 0 6 0 3 0 8 0 2 0 4 0 B 0 6 0 3 0 2 0 1 0 8 0 2 0 6 0 B 0 4 0 6 0 4 0 A 0 6 0 4 0 6 0 B 0 8 0 1 0 6 0 3 0 2 0 8 0 B 0 2 0 6 0 0 4 0 0 2 0 0 4 0 6 8 8 8 0 4 0 0 6 0 0 2 0 0 6 0 4 8 8 8 0 6 0 0 4 0 0 2 0 0 4 0 6 8 8 8 0 4 0 0 6 0 0 2 0 0 6 0 4 8 8 8 0 8 0 0 0 6 0 4 0 0 0 4 0 2 0 6 0 6 0 8 0 4 0 2 0 8 0 2 0 8 0 4 0 4 0 6 0 2 0 8 0 6 0 8 0 6 0 2 0 2 0 4 0 8 0 6 0 4 0 6 0 4 0 8 0 8 0 2 0 6 0 4 0 2 0 4 0 2 0 6 0 8 0 6 0 9 0 4 0 1 0 0 0 8 8 2 0 8 0 6 0 9 0 4 0 1 0 0 0 2 2 8 0 2 0 4 0 1 0 6 0 3 0 0 0 2 2 8 0 2 0 4 0 2 0 0 0 8 0 2 0 A 0 0 0 4 2 4 0 6 2 6 0 B 0 7 0 1 0 4 0 4 2 4 0 6 2 6 0 B 0 1 0 3 0 0 0 4 2 4 0 6 2 6 0 B 0 7 0 1 0 4 0 4 2 4 0 6 2 6 0 B 0 1 0 3 0 0 0 2 6 2 0 8 4 8 0 2 6 2 0 8 4 8 0 4 8 4 8 4 2 4 2 4 6 2 6 2 6 6 0 8 0 8 0 1 0 3 0 2 4 2 6 2 0 2 0 8 0 B 0 A 0 6 0 4 0 2 2 2 
MANIAC,6 0 0 0 6 0 0 0 2 0 0 0 2 0 8 0 8 0 6 2 6 0 4 0 4 0 2 4 6 0 8 0 2 0 8 8 8 0 9 0 1 0 6 4 2 0 8 8 8 0 4 8 6 0 8 8 8 0 4 0 2 0 6 4 8 0 4 6 8 0 4 8 6 0 6 8 4 0 4 0 6 0 7 0 B 0 8 0 7 0 2 2 2 0 8 0 6 0 2 0 4 0 2 6 2 4 2 6 2 0 8 2 8 0 6 2 4 0 6 0 4 0 6 4 2 0 6 8 4 0 6 0 2 0 6 4 2 8 2 4 6 0 4 0 4 0 6 0 6 0 4 0 4 0 6 0 6 0 2 0 A 0 A 0 A 0 7 0 6 0 1 0 3 0 6 0 4 0 3 0 3 0 7 0 3 0 3 0 0 0 4 0 6 0 1 0 1 0 9 0 1 0 1 0 0 0 4 0 0 6 0 0 A 0 0 B 0 8 2 2 2 0 6 0 0 4 0 0 A 0 0 B 0 8 2 2 2 0 4 0 0 6 0 0 A 0 0 B 0 8 2 2 2 0 6 0 0 4 0 0 A 0 0 B 0 8 2 2 2 0 8 0 0 0 B 0 9 0 0 0 4 2 8 2 4 0 6 0 8 0 1 0 B 0 8 0 2 8 6 8 2 0 4 0 6 0 A 0 1 0 6 0 8 6 4 6 8 0 2 0 4 0 9 0 A 0 4 0 6 4 2 4 6 0 8 0 2 0 B 0 9 0 2 0 4 2 8 2 4 0 8 0 4 0 A 0 6 0 B 0 2 0 B 0 8 0 6 4 8 0 4 2 6 0 4 6 8 0 6 4 2 0 4 0 4 0 6 0 6 0 B 0 A 0 B 0 2 0 4 2 6 0 2 4 8 0 6 0 6 0 B 0 B 0 4 2 4 2 6 2 6 2 4 6 4 6 4 2 4 2 8 6 4 2 8 6 8 4 8 6 2 6 8 4 6 8 2 6 4 6 2 4 8 4 2 6 8 6 2 4 8 4 2 6 8 4 6 2 4 8 2 6 4 4 2 0 B 0 6 6 6 0 6 2 4 0 4 4 4 0 4 2 6 0 6 6 6 0 6 2 4 0 8 2 6 4 2 8 2 0 4 0 3 0 6 0 1 0 8 0 6 0 1 0 3 0 9 0 6 0 B 0 3 0 6 0 4 0 3 
ANOTHER,6 0 0 0 6 0 0 0 2 0 0 0 2 0 D 0 C 0 4 0 2 0 8 0 6 0 C 0 2 0 D 0 2 0 8 0 4 0 J 0 B 0 F 0 B 0 8 0 8 0 6 0 2 0 C 0 C 0 2 0 6 0 8 0 0 0 8 0 0 0 M 0 A 0 6 4 2 0 6 0 2 0 D 0 C 0 6 0 2 0 8 0 4 0 6 2 C 0 D 2 4 0 6 C 6 4 6 2 4 0 J 2 2 0 B 0 0 0 G 8 8 0 B 0 0 0 K 0 0 0 F 0 0 0 B 0 J 0 F 0 0 0 4 0 H 0 D 0 3 0 8 0 2 0 C 0 B 0 D 0 3 0 8 0 1 0 8 0 6 0 D 0 7 0 C 0 6 0 4 0 A 0 6 0 4 0 D 0 H 0 8 0 1 0 6 0 J 0 2 0 8 0 B 0 2 0 6 0 0 C 0 0 2 0 0 4 0 6 8 8 8 0 C 0 0 D 0 0 2 0 0 6 0 4 8 8 8 0 D 0 0 C 0 0 2 0 0 4 0 6 8 8 8 0 C 0 0 D 0 0 2 0 0 6 0 4 8 8 8 0 C 0 0 0 6 0 4 0 0 0 C 0 2 0 6 0 D 0 8 0 4 0 2 0 8 0 2 0 8 0 4 0 C 0 6 0 2 0 8 0 6 0 8 0 D 0 2 0 2 0 4 0 8 0 D 0 C 0 6 0 4 0 8 0 8 0 2 0 6 0 4 0 2 0 C 0 6 0 8 0 D 0 6 0 J 0 4 0 F 0 0 0 8 8 2 0 D 0 6 0 K 0 4 0 F 0 0 0 8 8 2 0 D 0 4 0 F 0 6 0 J 0 0 0 2 2 8 0 2 0 4 0 2 0 0 0 C 0 2 0 9 0 0 0 4 2 C 0 6 2 D 0 B 0 G 0 1 0 C 0 8 2 8 0 D 2 D 0 B 0 F 0 J 0 0 0 4 2 C 0 6 2 D 0 B 0 G 0 1 0 C 0 6 2 D 0 4 2 C 0 B 0 F 0 J 0 0 0 4 6 C 0 8 4 D 0 2 6 4 0 D C 8 0 4 D 4 D 4 2 4 2 4 6 2 6 2 D 0 0 8 0 8 0 F 0 J 0 2 C 2 D 2 0 2 0 8 0 B 0 A 0 6 0 4 0 2 2 2 
MANIAC,8 2 8 0 0 6 2 4 0 0 6 4 6 4 2 0 6 8 4 0 6 0 2 0 6 4 2 8 2 4 6 0 8 2 8 0 0 4 2 6 0 0 4 6 4 6 2 0 4 8 6 0 4 0 2 0 4 6 2 8 2 6 4 0 6 8 2 2 2 8 6 0 4 8 2 2 2 8 4 0 8 6 4 2 0 6 4 0 3 0 1 0 9 0 7 0 B 0 8 0 6 6 4 4 B 0 4 4 6 6 2 0 6 0 4 0 2 2 2 0 8 6 8 2 8 4 8 2 6 2 4 0 0 0 6 4 0 6 4 2 0 0 0 0 8 6 6 0 0 2 0 0 4 0 2 0 8 0 4 0 6 0 2 0 8 0 6 0 0 6 2 8 4 2 0 0 0 0 2 0 0 2 0 0 6 0 8 0 2 0 4 0 6 8 4 6 2 4 0 0 0 3 0 7 8 0 3 0 4 8 6 4 2 6 0 4 0 B 0 6 2 4 2 0 4 8 6 4 2 6 0 0 0 1 0 9 8 0 1 0 6 8 4 6 2 4 0 6 0 B 0 4 2 6 2 0 6 2 0 4 0 0 6 0 4 8 2 6 8 2 6 0 4 2 8 6 0 4 2 0 8 4 0 3 0 7 0 8 2 0 8 6 6 0 2 0 8 4 4 0 2 0 A 0 4 0 0 0 6 0 0 0 4 0 6 0 2 0 8 0 4 8 0 8 6 0 0 0 8 6 8 4 8 0 3 0 6 8 0 2 4 0 0 0 8 4 0 3 0 7 0 8 2 0 8 0 2 0 2 0 8 4 0 3 0 7 0 8 2 0 8 0 4 0 6 0 2 0 8 0 4 0 6 0 0 2 
SMANIAC,8 0 4 6 4 6 4 0 A 0 7 0 3 0 B 0 7 0 4 6 4 6 4 0 9 0 6 4 6 4 6 0 1 0 4 6 4 6 4 6 2 6 4 6 4 6 4 6 B 0 8 2 ( 6 4 0 6 ) 4 8 3 0 2 8 ( 4 6 0 4 ) 6 2 A 0 8 2 ( 6 4 0 6 ) 4 8 ( 4 6 0 4 ) 6 2 ( 6 4 0 6 ) 4 8 ( A 0 0 6 4 0 0 8 4 0 0 2 4 0 0 8 4 0 0 6 4 0 0 6 2 0 0 6 8 0 0 6 ) 4 2 6 2 4 8 6 8 4 2 6 2 4 8 6 8 B 0 4 B 6 0 8 7 4 0 6 B 4 0 8 A 2 0 6 3 2 0 2 2 4 4 8 8 6 6 2 2 B 0 6 4 6 2 8 0 B 0 4 6 4 8 2 0 B 0 6 4 6 2 8 2 0 B 0 3 0 8 6 4 B 0 6 4 6 2 8 0 B 0 4 6 4 8 2 0 B 0 6 4 6 2 8 2 0 B 0 7 0 2 4 6 B 0 7 0 3 0 B 0 ( 6 0 8 6 0 4 2 0 4 8 0 4 ) 6 2 B 0 3 0 7 0 B 0 ( 4 0 2 4 0 6 8 0 6 2 0 6 ) 4 8 1 0 8 2 3 0 8 2 1 0 8 2 3 0 8 2 4 2 8 6 6 8 2 4 4 8 2 6 6 2 8 4 B 0 8 2 ( 6 4 0 6 ) 4 8 3 0 2 8 ( 4 6 0 4 ) 6 2 A 0 8 2 ( 6 4 0 6 ) 4 8 ( 4 6 0 4 ) 6 2 ( 6 4 0 6 ) 4 8 A 0 4 6 B 0 2 8 A 0 4 8 7 0 2 4 4 2 6 2 4 8 6 8 4 2 6 2 4 8 6 8 B 
MANIAC,6 0 4 0 8 4 2 0 8 6 2 0 8 4 2 0 8 0 4 0 8 4 2 0 8 4 2 6 2 4 8 0 4 0 2 0 6 6 2 0 4 4 2 0 6 6 2 0 4 0 6 0 2 2 4 0 8 4 2 6 2 4 8 0 4 0 8 0 B 0 2 2 8 0 8 0 4 0 6 2 4 0 2 0 6 0 4 0 6 0 4 2 4 0 6 2 8 0 8 0 4 6 2 8 4 0 4 0 8 4 2 4 6 0 4 0 6 2 8 4 6 4 6 2 8 4 2 4 6 0 6 0 2 0 6 0 4 2 6 2 4 2 6 4 6 0 4 0 6 0 4 0 8 4 2 6 2 4 8 6 8 0 8 0 4 0 6 0 2 4 2 6 8 6 2 4 2 6 8 6 2 4 2 6 4 2 6 2 4 6 2 0 8 0 8 0 4 8 6 0 8 0 4 0 6 0 6 0 8 0 8 0 6 8 4 0 8 0 6 0 4 0 6 0 8 0 8 0 2 6 8 0 2 0 2 0 4 6 2 8 4 0 4 0 4 2 6 2 4 8 4 2 6 2 4 8 4 0 4 0 6 0 6 0 4 0 6 0 4 0 6 0 4 8 6 8 4 2 8 6 2 8 4 2 6 2 4 6 4 0 4 0 6 0 6 0 4 0 6 0 4 0 4 0 6 2 4 2 6 4 2 6 2 4 8 4 2 4 6 0 4 8 4 6 8 6 2 6 2 4 2 4 2 6 8 6 8 6 2 4 2 6 4 2 4 2 4 2 6 2 6 2 6 2 4 2 4 2 4 2 6 2 6 2 6 2 4 6 2 6 2 6 2 4 2 6 8 6 8 6 2 8 4 2 B 
MANIAC,6 0 4 0 8 2 D 0 8 D 2 0 8 C 2 0 4 0 6 0 C 2 2 0 4 8 2 8 C D C 0 6 0 4 0 8 4 6 0 C 0 6 0 8 8 2 0 C 0 6 0 C 8 2 0 8 4 2 C 2 4 8 0 2 0 6 0 2 0 D 0 2 0 2 0 6 0 4 8 2 0 6 0 C 0 D 0 4 0 2 C 2 0 4 8 2 0 2 0 6 4 2 8 D 0 C 0 8 C 2 C 6 0 4 0 8 2 8 4 6 4 6 2 2 8 8 4 6 0 6 0 2 0 8 0 4 2 6 2 4 2 6 2 C 0 6 0 C 0 6 0 8 D 2 D 2 D 8 6 4 0 4 0 8 0 2 0 6 D 6 8 D 8 2 4 2 C 8 C 6 2 6 2 D 2 6 2 8 4 2 0 8 0 6 0 4 2 6 0 2 0 C 0 D 0 0 0 8 0 8 0 6 2 4 0 2 0 D 0 C 0 0 0 8 0 8 0 2 D 4 0 D 0 D 0 4 8 2 6 C 0 C 0 C 6 C 6 4 8 4 2 6 2 4 8 4 0 4 0 6 0 6 0 4 0 6 0 4 0 6 0 C 2 C 2 8 6 8 6 C 2 4 2 8 D 8 6 4 0 4 0 6 0 6 0 4 0 6 0 4 0 4 0 D 2 6 2 8 4 2 C 2 4 8 4 D 4 6 0 2 8 2 6 8 6 C 6 C 8 C 8 C 6 2 6 2 6 2 4 2 D 4 2 4 2 4 2 D 2 D 2 D 2 C 2 4 2 C 2 D 2 6 2 D 2 4 8 C 8 4 8 C 8 4 2 8 2 8 2 D 2 D 2 1 
MANIAC,4 4 6 2 4 0 8 6 4 2 8 6 4 0 B 0 8 0 8 2 4 0 8 4 6 8 2 4 6 0 B 0 4 4 6 2 4 0 8 6 4 2 8 6 4 0 B 0 8 0 8 2 4 0 2 6 4 8 2 6 4 0 B 0 4 0 4 0 1 0 1 0 6 0 6 0 3 0 3 0 B 0 B 0 B 0 B 0 4 6 2 8 4 0 B 0 4 0 4 0 1 0 1 0 6 0 6 0 3 0 3 0 B 0 B 0 B 0 B 0 4 6 2 8 4 0 B 0 0 0 0 0 0 0 8 2 4 0 6 0 8 0 B 0 8 6 4 2 6 0 B 0 8 4 6 2 8 4 6 0 4 2 8 6 4 0 B 0 8 6 4 8 4 0 B 0 8 6 4 2 6 0 B 0 8 6 4 2 8 6 4 0 6 2 8 4 6 0 B 0 4 4 6 2 4 0 8 6 4 2 8 6 4 0 B 0 8 0 8 2 B 0 2 4 6 8 2 4 6 0 B 0 4 4 6 2 4 0 8 6 4 2 8 6 4 0 B 0 8 0 8 2 B 0 2 6 4 8 2 6 4 0 B 0 4 0 4 0 1 0 1 0 6 0 6 0 3 0 3 0 B 0 B 0 B 0 B 0 4 6 2 8 4 0 B 0 4 0 4 0 1 0 1 0 6 0 6 0 3 0 3 0 B 0 B 0 B 0 B 0 4 6 2 8 4 0 0 0 6 4 6 2 8 0 B 0 8 4 6 2 4 0 B 0 8 6 4 2 6 4 6 0 6 2 8 4 6 0 B 0 8 4 6 8 6 0 B 0 8 4 6 2 4 0 B 0 8 4 6 8 4 2 6 0 4 2 8 6 4 0 B 0 6 6 4 2 6 0 8 4 6 2 8 4 6 0 B 0 8 0 8 2 B 0 2 4 6 8 2 4 6 0 B 0 6 6 4 2 6 0 8 4 6 2 8 4 6 0 B 0 8 0 8 2 B 0 2 6 4 8 2 6 4 0 B 0 8 
MANIAC,4 D 4 2 8 0 8 6 4 2 8 6 C 0 H 0 8 0 8 2 6 0 4 8 2 D 2 D 4 0 B 0 2 2 8 4 6 0 4 D 2 6 C 8 4 0 B 0 8 0 8 2 6 0 4 6 4 8 2 6 4 0 B 0 C 0 C 0 F 0 F 0 D 0 D 0 J 0 J 0 B 0 B 0 B 0 B 0 4 8 2 6 4 0 B 0 4 0 4 0 E 0 E 0 6 0 6 0 L 0 L 0 B 0 B 0 B 0 B 0 4 6 2 8 4 0 B 0 0 0 0 0 0 0 8 2 6 0 4 0 8 0 A 0 D 6 4 C 4 0 B 0 8 2 D 2 C 6 4 0 6 8 2 4 6 0 B 0 8 D 2 8 2 0 B 0 8 D 4 C 8 0 A 0 6 4 8 2 D 4 6 0 6 2 8 4 6 0 B 0 2 2 8 4 6 0 2 8 4 6 2 8 C 0 H 0 8 0 8 2 D 0 2 8 4 2 8 6 4 0 B 0 8 8 4 6 2 0 B 0 C 0 D 0 4 0 B 0 8 0 8 2 6 0 2 D 4 D C 6 2 0 A 0 6 0 6 0 L 0 L 0 4 0 4 0 E 0 E 0 B 0 B 0 B 0 B 0 2 8 4 6 2 0 A 0 6 0 6 0 H 0 H 0 4 0 4 0 I 0 I 0 B 0 B 0 B 0 B 0 C 6 4 D 2 0 0 0 6 4 6 2 8 0 B 0 2 8 4 6 2 0 B 0 8 2 D 4 6 4 6 0 2 8 2 8 4 0 B 0 8 2 D 2 6 0 B 0 8 C 6 2 D 0 I 0 8 4 D C 6 2 2 0 D 2 6 2 8 0 A 0 4 4 6 2 8 0 8 4 6 2 8 C D 0 B 0 8 0 8 2 D 0 D 4 6 8 2 4 6 0 H 0 8 8 2 6 4 0 8 2 D 2 D 4 6 0 B 0 8 0 8 2 J 0 4 D 2 6 C 6 4 0 B 0 C 
MANIAC,( 4 6 0 4 ) 6 ( 4 6 0 4 ) 6 4 6 ( 4 6 0 4 ) 6 ( 8 2 0 8 ) 2 4 6 ( 4 2 0 8 ) 6 ( 2 8 0 4 ) 2 8 6 B 0 0 2 2 2 0 0 4 ( 0 6 ) 0 4 ( 0 6 ) 0 8 2 4 ( 0 6 ) 0 4 ( 0 6 ) 0 2 8 4 ( 0 6 ) 0 4 ( 0 6 ) 0 8 2 4 ( 0 6 ) 0 4 ( 0 6 ) 0 2 8 4 ( 0 2 ) 0 8 ( 0 6 ) 0 2 8 4 ( 0 2 ) 0 8 ( 0 6 ) 0 2 8 4 ( 0 2 ) 0 8 ( 0 6 ) 0 2 8 4 ( 0 2 ) 0 8 ( 0 6 ) 0 2 8 4 2 6 2 4 2 6 2 4 8 6 2 4 8 6 2 8 2 6 2 8 2 6 2 4 8 2 6 4 8 2 6 4 2 8 6 2 8 4 6 2 8 4 2 8 6 2 8 4 6 2 8 4 6 2 8 4 2 8 6 4 2 8 0 B 0 2 6 4 2 8 B 0 0 2 6 4 2 8 B 0 0 8 2 0 4 0 6 0 2 8 0 0 0 0 0 B 0 2 6 4 2 8 B 0 0 2 6 4 2 8 B 0 8 0 2 0 6 0 4 0 6 2 0 0 8 4 2 A 0 6 2 A 0 4 2 A 0 6 2 8 4 2 8 9 0 4 2 8 6 0 1 0 0 0 0 0 6 2 8 B 0 2 8 B 0 2 8 B 0 2 8 4 2 8 6 B 0 2 8 4 6 0 A 0 0 0 0 0 0 0 0 4 ( 0 6 ) 0 4 ( 0 6 ) 0 8 2 4 ( 0 6 ) 0 4 ( 0 6 ) 0 2 8 4 ( 0 6 ) 0 4 ( 0 6 ) 0 8 2 4 ( 0 6 ) 0 4 ( 0 6 ) 0 2 8 4 ( 0 2 ) 0 8 ( 0 6 ) 0 2 8 4 ( 0 6 ) 0 2 ( 0 8 ) 0 4 2 8 ( 0 6 ) 0 2 ( 0 8 ) 0 4 2 8 ( 0 6 ) 0 4 ( 0 8 ) 0 2 6 ( 4 2 0 8 ) 6 ( 2 8 0 4 ) 2 8 6 ( 4 6 ) 0 0 ( 8 2 ) 0 0 4 6 ( 4 6 ) 0 0 4 0 0 4 6 4 0 0 0 0 0 4 
SMANIAC,( 4 6 0 4 ) 6 ( 4 6 0 4 ) 6 4 6 4 0 B 0 4 2 6 2 4 0 6 2 4 0 4 2 0 6 2 4 2 6 2 0 ( 8 2 0 8 ) 2 ( 8 2 0 8 ) 2 8 2 8 0 A 0 2 6 4 2 8 0 2 4 6 0 6 4 0 2 4 6 2 8 2 0 0 ( 6 2 0 6 ) 2 6 2 6 ! 6 0 4 0 3 0 8 6 2 6 0 ( 4 2 0 4 ) 2 4 2 4 0 8 6 2 0 8 4 2 0 0 ( 8 4 0 8 ) 4 6 2 6 0 6 2 6 0 6 2 6 0 0 ( 8 6 0 8 ) 6 4 2 4 0 4 2 4 0 6 2 6 0 8 4 2 4 8 4 2 4 6 8 6 2 ! 2 6 ! 6 0 3 0 6 2 4 2 6 2 6 2 4 2 4 2 6 ( 0 6 ) 0 6 8 6 2 6 8 6 2 6 4 8 4 2 4 8 4 2 4 ( 0 4 ) 0 4 6 ( 0 6 ) 0 6 B ! B 0 0 0 0 0 B 0 ( 4 2 0 4 ) 2 ( 4 2 0 4 ) 2 4 2 4 0 1 0 4 2 6 2 4 0 6 2 4 0 4 2 0 6 2 4 2 6 2 0 ( 6 2 0 6 ) 2 ( 6 2 0 6 ) 2 6 2 6 0 3 0 6 2 4 2 6 0 4 2 6 0 6 2 0 4 2 6 2 4 2 0 4 2 8 2 6 2 8 2 4 ! 4 0 4 2 4 2 6 2 4 2 4 0 6 2 6 0 4 2 4 0 6 2 6 0 6 2 8 2 4 2 8 2 6 2 8 2 4 2 8 0 6 2 6 0 4 2 4 0 6 2 6 0 4 2 4 0 ( 4 6 0 4 ) 6 ( 4 6 0 4 ) 6 4 6 4 0 B 0 8 4 6 8 2 0 8 6 4 0 8 2 0 8 4 6 8 6 4 
