label,text
SMANIAC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 6 0 4 0 0 0 4 0 4 0 2 0 0 0 6 0 4 0 6 0 0 0 6 0 6 0 2 0 0 0 4 0 6 0 4 0 0 0 6 0 4 0 6 0 0 0 4 0 0 4 0 0 4 0 0 0 6 0 6 0 6 0 4 0 0 0 4 0 2 0 6 0 0 0 6 0 0 0 6 0 0 0 6 0 2 0 4 0 0 0 4 0 0 0 4 2 0 0 2 8 0 0 8 6 0 0 6 8 0 0 8 2 0 0 4 0 6 0 2 0 0 0 2 0 0 0 6 0 4 0 6 0 2 0 6 0 4 0 4 0 0 0 4 0 6 0 4 0 2 0 4 0 6 0 6 0 0 0 2 0 6 0 2 0 8 0 2 0 4 0 2 0 6 0 4 0 0 2 8 0 6 0 2 0 0 0 2 0 0 0 4 0 0 2 4 0 2 0 8 0 0 2 8 0 0 0 6 0 0 2 6 0 2 0 8 0 0 2 8 0 0 0 4 0 0 2 8 0 0 6 4 0 0 8 2 0 0 6 4 0 0 2 8 0 6 0 2 0 2 0 2 0 2 0 6 0 0 2 6 0 2 0 8 0 0 0 8 0 0 0 4 0 0 2 4 0 2 0 8 0 0 0 8 0 0 0 6 0 0 2 8 0 0 4 6 0 0 8 2 0 0 4 6 0 0 2 8 0 4 0 6 0 4 0 6 0 B 0 2 6 8 2 4 0 4 0 2 4 8 2 6 0 6 0 8 6 2 8 4 0 4 0 8 4 2 8 2 ! 2 0 0 0 3 0 6 0 6 4 0 6 2 8 0 8 2 0 7 0 4 0 4 0 4 6 0 4 2 8 0 8 2 0 9 0 6 4 6 0 6 2 0 4 6 8 0 2 4 0 A 0 4 6 4 0 4 2 0 6 4 8 0 2 6 0 A 0 0 0 0 0 0 0 0 0 6 0 2 0 6 0 6 0 4 0 4 0 2 0 0 0 4 0 2 0 4 0 4 0 6 0 6 0 2 0 0 0 4 0 0 0 4 0 0 0 6 0 2 0 8 0 4 0 0 0 6 0 6 0 6 0 4 0 0 0 B 0 0 0 6 0 0 0 6 0 0 0 4 0 2 0 8 0 6 0 0 0 4 0 4 0 4 0 6 0 0 0 B 0 0 0 4 0 2 0 4 0 2 0 6 0 6 0 6 0 0 0 6 0 2 0 6 0 2 0 4 0 4 0 4 0 0 0 6 0 2 0 6 0 4 0 8 0 0 0 6 4 0 2 4 0 2 0 4 0 6 0 8 0 0 4 6 0 2 0 4 0 2 0 8 0 2 0 6 0 2 0 8 0 2 0 6 0 2 0 8 0 4 0 6 0 2 0 2 0 2 0 4 0 2 0 4 0 6 0 8 0 0 0 4 6 0 2 6 0 2 0 6 0 4 0 8 0 0 6 4 0 2 0 6 0 2 0 8 0 2 0 4 0 2 0 8 0 2 0 4 0 2 0 8 0 6 0 4 0 2 0 2 0 0 0 6 0 4 2 4 0 6 0 2 0 8 0 8 0 0 0 4 0 6 2 6 0 4 0 2 0 8 0 8 0 0 0 6 0 4 2 4 0 6 0 4 0 6 2 6 0 4 0 2 0 0 2 0 0 B 0 8 0 0 8 0 0 B 0 2 0 4 0 2 0 6 0 8 0 4 0 8 0 6 0 2 0 8 0 4 0 6 
BEGINNER,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 4 0 0 0 8 0 0 0 8 0 0 0 4 0 0 0 6 0 0 0 4 0 0 0 8 0 0 0 2 0 0 0 2 0 0 0 2 0 0 0 2 0 0 0 6 0 0 0 2 0 0 0 6 0 0 0 8 0 0 0 4 0 0 0 2 0 0 0 8 0 0 0 2 0 0 0 0 0 8 0 8 0 0 0 6 0 0 0 4 0 0 0 8 0 8 0 8 0 0 0 4 0 0 0 6 0 0 0 2 0 2 0 2 0 0 0 8 0 0 0 4 0 0 0 8 0 0 0 6 0 0 0 2 0 0 0 8 0 0 0 2 0 0 0 8 0 0 0 2 0 2 0 2 0 0 0 6 0 6 0 6 0 0 0 8 0 8 0 8 0 0 0 2 0 2 0 0 0 6 0 0 0 2 0 2 0 2 0 0 0 8 0 8 0 0 0 4 0 0 0 8 0 0 0 4 0 0 0 8 0 0 0 4 0 0 0 2 0 0 0 4 0 0 0 8 0 0 0 4 0 0 0 6 0 0 0 4 0 0 0 8 0 0 0 4 0 0 0 6 0 0 0 8 0 8 
BASIC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 2 0 4 0 2 0 8 0 6 0 8 0 6 0 4 0 2 0 6 0 2 0 4 0 2 0 8 0 6 0 2 0 4 0 2 0 6 0 2 0 8 0 2 0 6 0 6 0 8 0 2 0 6 0 6 0 2 0 8 0 4 0 4 0 6 0 2 0 8 0 8 0 4 0 2 0 8 0 0 0 8 0 6 0 4 0 6 0 6 0 4 0 4 0 8 0 8 0 8 0 4 0 2 0 2 0 8 0 8 0 6 0 6 0 6 0 2 0 8 0 4 0 4 0 2 0 8 0 6 0 6 0 4 0 2 0 8 0 8 0 6 0 2 0 8 0 8 0 4 0 2 0 2 0 2 0 8 0 6 0 6 0 6 0 2 0 8 0 8 0 8 0 4 0 2 0 2 0 8 0 6 0 2 0 2 0 2 0 2 0 8 0 8 0 8 0 0 0 4 0 2 0 8 0 2 0 4 0 2 0 8 0 6 0 4 0 8 0 2 0 8 0 4 0 2 0 8 0 6 0 4 0 2 0 6 0 2 0 4 0 2 0 8 0 0 0 4 0 8 0 6 0 2 0 8 0 8 0 4 
ANOTHER,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 6 0 6 0 0 4 2 0 8 4 8 6 4 0 4 0 8 2 6 0 8 0 8 0 2 4 6 0 2 0 2 0 4 6 4 0 2 0 2 0 6 2 4 0 4 4 4 0 8 4 6 8 2 2 2 0 4 8 6 8 4 2 2 0 8 4 6 2 8 6 6 0 2 4 8 6 0 6 6 0 4 2 4 2 6 6 0 2 0 4 2 8 2 4 0 8 0 6 4 6 2 2 0 8 0 6 2 4 2 6 0 2 4 2 6 0 0 2 0 8 2 4 2 0 0 2 0 4 6 8 2 0 0 4 0 2 6 4 2 0 0 6 0 2 4 6 8 0 8 8 8 0 8 6 4 2 8 8 8 0 8 2 4 2 8 8 8 0 8 6 2 6 8 8 8 0 4 0 2 0 8 8 8 0 8 0 6 0 4 4 4 0 4 0 0 0 2 4 8 6 2 4 2 8 6 2 4 6 8 0 0 0 2 6 8 4 2 4 6 2 8 4 2 6 2 0 0 0 0 8 0 6 0 4 2 8 0 4 0 8 0 2 6 8 0 4 0 2 0 8 6 2 0 8 0 4 0 6 ( 4 2 0 8 ) 
MANIAC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 ( 8 2 ) 6 ( 8 2 ) 4 ( 8 2 ) 6 ( 8 2 ) 4 8 ( 2 6 0 8 0 4 0 4 ) 4 4 2 4 2 ( 6 8 0 2 0 4 ) 6 2 8 4 6 ( 8 2 0 4 0 6 ) 2 8 2 4 2 ( 6 8 0 2 0 4 ) 6 2 8 4 ( 6 8 0 2 0 4 0 6 ) 2 8 2 4 4 ( 0 8 0 2 0 6 ) 2 8 6 6 6 ( 0 4 0 8 0 4 ) 2 8 2 2 2 ( 0 8 0 4 0 6 ) 8 4 8 8 8 ( 0 2 0 2 0 8 ) 4 2 0 6 ( 4 6 0 8 0 8 0 6 ) 2 4 2 6 2 4 2 ( 6 8 0 4 8 4 ) 2 8 6 ( 2 4 0 2 0 6 ) 8 2 4 6 2 4 2 ( 8 6 0 8 2 4 ) 2 8 ( 6 4 6 2 0 8 0 4 2 8 6 4 ) 2 0 2 0 2 0 ( 2 8 6 4 ) 8 0 8 0 8 0 ( 8 4 8 2 ) 6 0 6 0 6 0 ( 6 8 2 4 ) 8 0 8 0 8 ( 0 4 2 8 6 4 ) 4 0 4 0 4 ( 0 8 4 6 4 2 ) 8 0 8 0 8 ( 0 6 4 8 2 6 ) 8 0 8 0 8 ( 0 2 4 8 2 6 ) 8 0 8 0 2 ( 0 4 8 2 8 4 ) 6 ( 8 2 ) 4 ( 2 8 ) 6 ( 4 2 ) 8 ( 8 6 ) 2 ( 6 8 ) 2 ( 4 2 ) 6 0 0 0 ( 4 2 ) 8 ( 4 2 ) 6 ( 4 2 ) 8 ( 4 2 ) 6 ( 4 2 ) 8 ( 4 2 6 2 ) 4 0 0 0 ( 8 2 ) 4 ( 8 2 ) 6 ( 8 2 ) 4 ( 8 2 ) 6 ( 8 2 ) 4 ( 8 2 6 8 ) 2 0 0 0 4 2 4 2 4 2 ( 4 2 ) 8 6 8 6 ( 8 6 0 8 0 2 ) 4 6 2 6 2 6 2 6 ( 2 8 ) 2 6 4 ( 2 8 0 6 ) 0 2 ( 8 8 0 4 ) 
BEGINNER,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 6 0 6 0 0 0 0 0 8 0 8 0 0 0 0 0 2 0 2 0 0 0 0 0 4 0 4 0 0 0 6 0 6 0 6 0 0 0 0 0 8 0 8 0 0 0 0 0 2 0 2 0 0 0 0 0 4 0 4 0 0 0 6 0 0 0 4 0 0 0 8 0 0 0 8 0 0 0 2 0 0 0 4 0 0 0 2 0 0 0 8 0 0 0 8 0 8 0 8 0 0 0 8 0 8 0 0 0 2 0 0 0 2 0 0 0 6 0 6 0 6 0 0 0 0 0 6 0 6 0 6 0 0 0 4 0 4 0 4 0 0 0 8 0 0 0 4 0 0 0 0 0 B 0 B 0 0 0 0 0 8 0 8 0 0 0 0 0 A 0 A 0 0 0 0 0 2 0 2 0 0 0 0 0 B 0 B 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 8 0 0 0 4 0 0 0 8 0 0 0 2 0 0 0 2 0 0 0 2 0 0 0 6 0 0 0 2 0 0 0 6 0 0 0 2 0 0 0 6 0 0 0 4 0 4 0 4 
BASIC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 6 0 6 0 0 0 0 0 8 0 8 0 0 0 0 0 2 0 2 0 0 0 0 0 4 0 4 0 0 0 4 0 6 0 6 0 0 0 6 0 8 0 8 0 0 0 8 0 2 0 2 0 0 0 2 0 4 0 4 0 0 0 6 0 0 0 4 0 2 0 8 0 6 0 8 0 0 0 2 0 0 0 4 0 8 0 2 0 6 0 8 0 0 0 8 0 8 0 8 0 0 0 8 0 8 0 6 0 8 0 2 0 4 0 6 0 8 0 2 0 B 0 4 0 0 0 6 0 6 0 6 0 0 0 4 0 4 0 4 0 2 0 8 0 6 0 4 0 2 0 8 0 B 0 B 0 0 0 0 0 B 0 A 0 0 0 0 0 A 0 B 0 0 0 0 0 B 0 8 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 8 0 6 0 4 0 2 0 8 0 0 0 2 0 8 0 2 0 0 0 2 0 8 0 6 0 8 0 2 0 4 0 6 0 8 0 2 0 B 0 6 0 0 0 4 0 4 0 B ! B 0 0 0 0 0 0 0 0 0 B 
ANOTHER,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 4 0 6 2 0 0 8 0 4 0 6 2 0 0 6 0 8 0 2 0 4 0 2 0 8 0 6 4 2 0 8 0 6 0 4 2 0 0 8 0 6 0 4 2 0 0 4 0 8 0 2 0 6 0 2 0 8 0 4 6 2 0 8 0 8 0 8 4 2 0 8 0 8 0 8 6 2 0 A 0 4 0 A 0 6 0 4 0 2 0 8 0 B 0 6 0 6 0 6 4 6 0 4 0 4 0 4 6 4 0 4 0 1 0 6 0 3 0 4 0 8 0 2 6 B 0 4 0 4 0 4 6 4 0 6 0 6 0 6 4 6 0 6 0 3 0 4 0 1 0 6 0 2 0 8 4 B 0 8 0 0 0 8 4 B 0 4 0 0 0 2 8 A 0 2 0 0 0 2 4 B 0 6 0 0 0 6 2 A 0 8 ! 8 0 0 0 2 2 8 0 2 ! 2 0 0 0 8 8 2 0 8 0 8 0 8 2 8 0 8 0 4 0 6 0 B 0 2 0 B 0 6 2 6 0 B 0 4 0 8 4 2 0 B 0 A 0 1 0 3 0 4 0 2 0 8 0 B 0 6 0 4 0 6 4 2 8 B ! B 0 0 0 0 0 0 0 0 0 B 
MANIAC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 ( 8 4 ) 8 2 ( 6 8 ) 6 0 4 6 ( 8 6 ) 8 2 ( 4 8 ) 4 6 4 8 ( 4 2 4 2 0 8 6 8 ) 6 ( 0 4 6 4 2 4 0 6 0 8 0 2 0 4 0 6 0 B ) 0 4 ( 2 4 ) 2 ( 8 6 8 6 ) 2 0 8 4 ( 6 2 ) 6 2 ( 8 4 ) 8 2 6 8 ( 6 4 2 4 8 4 0 6 ) 2 ( 0 6 2 4 2 6 0 4 0 2 0 8 0 6 0 4 0 B ) 0 A ( 0 B ) 0 4 2 8 6 4 1 ( 0 A ) 0 9 0 4 6 8 3 0 A 4 0 B 0 6 8 2 4 B 0 B 8 0 B ! 4 0 ( 0 6 0 6 0 6 ) 0 4 0 B ! 6 0 ( 0 4 0 4 0 4 ) 0 6 0 6 ( 8 2 0 4 2 4 ) 8 ( 2 6 0 2 8 4 ) 2 0 3 4 1 6 9 0 B ! 6 0 ( 0 4 0 4 0 4 ) 0 6 0 B ! 4 0 ( 0 6 0 6 0 6 ) 0 4 0 B ( 0 8 ) 2 ( 0 6 ) 4 ( 0 8 ) 2 0 9 0 3 2 1 0 7 0 B ! B 0 0 6 0 6 B 0 B ! B 0 0 4 0 4 B 0 B 4 ( 6 8 6 2 ) 8 4 ( 2 4 8 2 ) 8 0 8 0 ( 6 4 ) 6 ( 6 4 6 4 ) 6 ! 6 0 ( 0 4 ! 4 ) 0 0 0 B 0 4 ! 4 0 ( 0 6 ! 6 ) 0 0 0 B ( 0 4 ) 6 0 0 ( 0 8 ) 2 0 0 ( 0 4 ) 6 0 1 0 ( 0 6 0 6 4 6 4 6 ) 4 6 8 2 ( 8 2 8 2 ) 4 ( 4 6 ) 4 8 2 6 ( 8 2 8 2 ) 4 6 B ( 0 8 ) 2 ( 0 6 ) 4 ( 0 8 ) 2 6 1 0 B 2 A 0 B 0 4 0 4 ( 0 6 ) 4 ( 0 6 4 6 4 6 ! 6 ) 2 ! 2 0 0 0 0 0 0 0 0 0 3 
BEGINNER,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 8 0 0 0 4 0 0 0 0 0 0 0 2 0 0 0 8 0 0 0 6 0 0 0 0 0 0 0 2 0 0 0 8 0 0 0 4 0 4 0 4 0 0 0 6 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 2 0 0 0 8 0 0 0 B 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 4 0 0 0 6 0 0 0 B 0 0 0 0 0 0 0 2 0 0 0 8 0 0 0 6 0 0 0 0 0 0 0 2 0 0 0 6 0 0 0 8 0 0 0 0 0 0 0 6 0 0 0 8 0 0 0 4 0 0 0 0 0 0 0 2 0 0 0 6 0 0 0 4 0 0 0 8 0 0 0 6 0 0 0 4 0 0 0 B 0 0 0 0 0 0 0 2 0 0 0 4 0 0 0 2 0 0 0 8 0 0 0 6 0 0 0 4 0 0 0 B 0 0 0 0 0 0 0 2 0 0 0 4 0 0 0 8 0 0 0 2 0 0 0 8 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 4 0 0 0 2 0 0 0 8 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 A 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 8 0 0 0 2 0 0 0 6 0 0 0 4 0 0 0 2 0 0 0 8 0 0 0 6 0 0 0 2 
BASIC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 8 0 0 0 4 0 0 0 0 0 0 0 2 0 0 0 8 0 0 0 6 0 0 0 0 0 0 0 2 0 0 0 8 0 0 0 4 0 4 0 4 0 0 0 6 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 2 0 0 0 8 0 0 0 B ! B 0 0 0 B 0 0 0 8 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 4 0 0 0 6 0 0 0 B ! B 0 0 0 B 0 0 0 2 0 0 0 8 0 0 0 6 0 0 0 0 0 0 0 2 0 0 0 6 0 0 0 8 ! 8 0 0 0 0 0 8 0 6 0 0 0 2 0 0 0 4 0 0 0 0 0 0 0 2 0 0 0 6 0 0 0 4 0 2 0 8 0 0 0 6 0 0 0 4 0 0 0 B ! B 0 0 0 0 0 B 0 2 0 0 0 4 0 0 0 2 0 0 0 8 0 0 0 6 0 0 0 4 0 0 0 B ! B 0 0 0 0 0 B 0 2 0 0 0 4 0 0 0 8 0 0 0 2 0 0 0 8 ! 8 0 0 0 0 0 8 0 4 ! 4 0 0 0 0 0 4 0 6 ! 6 0 0 0 0 0 6 0 4 0 0 0 2 0 0 0 8 ! 8 0 0 0 0 0 8 0 6 ! 6 0 0 0 0 0 6 0 4 ! 4 0 0 0 0 0 4 0 A 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 8 0 0 0 2 0 0 0 6 0 0 0 4 0 0 0 2 0 0 0 8 0 0 0 6 0 0 0 2 
ANOTHER,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 B 0 4 0 4 0 4 0 2 0 0 0 0 0 2 0 B 0 6 0 6 0 6 0 2 0 0 0 0 0 2 0 B 0 4 0 4 0 4 0 4 6 2 0 8 0 2 0 B 0 2 0 6 0 2 0 4 0 2 0 6 0 2 8 4 0 8 0 2 0 8 0 4 0 2 0 8 0 6 4 2 0 6 0 2 0 4 0 2 0 6 0 2 0 4 2 6 0 2 0 4 0 6 0 B ! B 0 B 0 6 2 8 0 4 0 6 0 2 0 8 0 2 0 6 0 4 2 6 0 2 0 4 0 6 0 2 0 B 0 0 0 0 0 8 0 6 0 4 0 2 0 4 0 6 0 2 0 8 4 2 0 8 0 2 0 4 0 6 0 8 2 6 0 4 0 6 0 A 0 B 0 A 0 B 0 8 0 2 0 6 0 4 0 8 0 4 0 2 0 6 0 8 0 2 0 6 0 4 0 9 0 1 0 9 0 1 0 8 0 6 0 4 0 2 0 8 0 6 0 2 0 4 0 8 0 2 0 A 0 0 6 4 0 8 0 2 0 6 0 4 0 2 0 8 0 6 0 2 0 8 0 4 0 6 0 2 ! 2 0 0 0 0 0 A 0 6 0 4 0 2 0 8 0 6 0 2 0 8 0 4 0 6 0 2 0 8 0 4 0 B 0 0 A 0 0 6 4 2 0 8 0 2 0 8 6 2 0 6 0 4 0 6 2 4 0 2 0 8 0 4 6 2 0 6 0 4 0 8 4 2 0 4 0 6 0 8 2 4 0 8 0 2 0 8 2 6 0 4 0 8 0 4 6 2 0 8 0 4 0 6 8 ! 8 0 0 0 0 0 0 0 0 8 
MANIAC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 8 2 6 4 8 2 6 8 ! 8 0 0 0 0 0 8 0 6 8 2 4 6 8 2 4 8 ! 8 0 0 0 0 0 8 0 4 6 2 8 4 8 2 6 6 2 8 4 8 2 6 4 6 ! 6 0 4 0 2 0 B 0 4 ! 4 0 6 0 2 0 B 0 2 ! 2 0 4 0 8 0 1 0 8 ! 8 0 2 0 6 0 A 0 6 ! 6 0 8 0 2 0 B 0 4 ! 4 0 8 0 2 0 B 0 2 ! 2 0 8 0 4 0 A 0 B ! B 0 B 0 ( 8 4 ) 8 ( 2 6 2 6 ) 2 0 8 0 4 6 2 0 8 4 2 0 8 6 2 0 6 0 4 0 6 2 4 0 2 ( 0 6 ) 0 4 ( 0 2 ) 0 B 0 9 0 1 0 4 8 6 0 6 2 4 0 6 4 2 0 7 0 3 0 8 4 2 0 6 2 4 ( 0 6 0 4 ) 2 ! 2 0 0 1 6 2 0 6 4 2 0 8 6 2 8 4 2 8 0 6 4 2 0 6 2 4 0 8 4 2 6 2 0 B 0 4 8 6 0 4 2 6 0 4 8 2 6 8 2 4 0 6 4 8 2 4 2 6 4 2 8 2 4 ( 6 4 0 2 ) 0 8 6 4 2 8 2 8 6 2 4 2 6 4 2 6 2 4 8 4 2 8 6 2 6 4 2 8 6 2 4 2 8 2 6 4 8 2 6 4 8 2 6 8 2 4 6 8 2 4 6 2 8 4 6 2 8 4 A 0 0 B 0 0 ( 2 8 ) 2 6 4 2 6 2 2 8 6 4 6 2 4 2 2 8 4 6 8 2 4 8 2 6 4 6 2 4 8 4 2 6 8 6 4 2 6 2 4 6 6 4 6 2 4 2 6 4 4 6 8 6 4 2 4 8 8 4 8 4 6 8 4 8 6 ! 6 0 0 0 0 0 0 0 0 6 
BASIC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 ! 8 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 4 ! 4 0 0 0 0 0 4 0 6 ! 6 0 0 0 0 0 6 0 4 ! 4 0 0 0 0 0 4 0 6 ! 6 0 0 0 0 0 6 0 B 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 4 ! 4 0 0 0 6 0 0 0 6 0 0 0 6 0 4 0 8 0 0 0 6 0 0 0 8 0 0 0 4 0 0 0 2 0 0 0 6 0 0 0 2 0 0 0 4 0 0 0 6 0 0 0 4 0 0 0 6 0 0 0 4 0 0 0 8 ! 8 0 0 0 0 0 4 0 7 0 0 0 8 0 8 0 8 ! 8 0 0 0 0 0 2 0 A 0 0 0 8 0 8 0 8 ! 8 0 0 0 4 0 4 0 7 0 0 0 6 0 6 0 4 ! 4 0 0 0 0 0 4 0 6 ! 6 0 0 0 0 0 6 0 2 ! 2 0 0 0 0 0 2 0 8 0 8 0 8 0 8 0 4 ! 4 0 0 0 0 0 4 0 6 ! 6 0 0 0 0 0 6 0 2 ! 2 0 0 0 0 0 2 0 8 ! 8 0 0 0 0 0 8 0 4 ! 4 0 0 0 0 0 4 0 8 ! 8 0 0 0 0 0 8 0 6 ! 6 0 0 0 0 0 6 0 8 ! 8 0 0 0 0 0 8 0 4 ! 4 0 0 0 0 0 4 0 8 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 2 ! 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 B 
ANOTHER,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 4 0 0 0 2 0 0 0 0 0 0 8 4 ! 4 0 0 0 0 0 4 0 6 ! 6 0 0 0 0 0 6 0 2 ! 2 0 0 0 0 0 A 0 8 ! 8 0 0 0 4 0 8 0 7 ! 4 0 8 0 B 6 6 0 0 8 ( 0 2 ) 0 8 ( 0 2 ) 0 6 0 2 ( 0 4 ) 0 2 ( 0 4 ) 0 6 0 6 ( 0 2 ) 0 6 ( 0 2 ) 0 4 0 8 ( 0 2 ) 0 6 ( 0 2 ) 0 8 0 4 ( 0 8 ) 0 4 ( 0 8 ) 0 2 0 6 ( 0 8 ) 0 8 ( 0 6 ) 0 4 0 8 ( 0 8 ) 0 4 ( 0 4 ) 0 4 0 8 ( 0 8 ) 0 6 ( 0 6 ) 0 6 4 0 8 0 6 0 8 0 4 0 2 0 6 0 2 0 B 0 8 0 4 0 6 ! 6 0 2 0 3 0 4 0 2 0 8 0 4 0 6 0 2 0 6 0 4 ! 4 0 2 0 7 0 4 0 2 0 6 0 2 0 4 0 8 0 6 0 8 0 4 ! 4 0 0 0 0 0 6 0 2 0 4 0 8 0 2 0 B ! B 0 0 0 6 0 2 0 6 0 4 0 8 0 2 0 6 ! 6 0 2 0 4 0 2 0 4 0 6 0 4 0 2 0 4 ! 4 0 0 0 2 0 1 0 6 ! 6 0 0 0 2 0 3 0 8 ! 8 0 2 0 2 0 A 0 A 0 4 0 2 0 B 0 4 ! 4 0 0 0 6 ! 6 0 B 0 B 0 8 0 6 0 4 0 6 ! 6 0 0 0 4 ! 4 0 B 0 4 0 8 0 6 0 8 0 B ! B 0 0 0 6 0 2 0 B ! 6 0 0 0 0 0 2 0 B ! 4 0 0 0 0 0 4 0 8 ! 8 0 0 0 2 ! 2 0 A 0 8 6 ( 0 4 ) 0 8 ( 0 2 ) 0 6 0 4 ( 0 6 ) 0 2 ( 0 8 ) 0 4 0 2 ( 0 8 ) 0 4 ( 0 6 ) 0 2 0 4 ( 0 2 ) 0 4 ( 0 6 ) 0 4 8 ! 8 0 0 0 2 ! 2 0 A 0 B ! B 0 0 0 0 0 B 0 A 
